feeder_code,lt_consumer_count,ht_consumer_count,lt_consumption,ht_consumption,lt_billed_amount,ht_billed_amount,lt_collected_amount,ht_collected_amount,month_date,month_name,month_number,si_no,region,circle,subdivision,section,substation_code,substation_name,feeder_line_length_km,manufacturer_name,msn,mf,mect,mept,mode,voltage_level,feeder_category,is_nfms_feeder,lat,long,dcu_no,division,feeder_name,year,month,Total_Billed_Amount,Total_Collection,Revenue_Gap,Total_Consumption
222620,1451.0,1.0,968268.0,47352.0,9604704.0,648112.0,9523848.0,648112.0,2025-07-01,July,7,33.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,3.267,HPL,05021959,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222620-11 KV RAMAN,2025,7,10252816.0,10171960.0,80856.0,1015620.0
222617,483.0,2.0,482314.0,129116.0,6012856.0,443044.0,6012089.0,443044.0,2025-07-01,July,7,32.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,3.676,L and T,19408862,300.0,100.0,300.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222617-11 KV NORTH USMAN ROAD,2025,7,6455900.0,6455133.0,767.0,611430.0
222611,587.0,1.0,991574.0,57942.0,13073052.0,632552.0,12732260.0,632552.0,2025-07-01,July,7,31.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,,HPL,05021689,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222611-11 KV LOCAL,2025,7,13705604.0,13364812.0,340792.0,1049516.0
222610,377.0,1.0,377518.0,352867.0,4954030.0,1563184.0,5020485.0,1563184.0,2025-07-01,July,7,30.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,1.733,L and T,19409924,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222610-11 KV ELDAMS,2025,7,6517214.0,6583669.0,-66455.0,730385.0
222609,1250.0,0.0,628372.0,,7602410.0,,7568165.0,,2025-07-01,July,7,159.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR CENTRAL,2226.0,MAMBALAM 33 KV,3.741,HPL,05021684,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222609-11 KV ADYAR GATE,2025,7,7602410.0,7568165.0,34245.0,628372.0
222608,525.0,2.0,677233.0,424828.0,7560837.0,1673023.0,7631326.0,1673023.0,2025-07-01,July,7,29.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.4,HPL,05021960,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222608-11 KV V. R .C ROAD,2025,7,9233860.0,9304349.0,-70489.0,1102061.0
222606,728.0,1.0,88733.0,73320.0,985472.0,607332.0,805420.0,607332.0,2025-07-01,July,7,28.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.803,L and T,19408864,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222606-11 KV ALAIYAMMAN,2025,7,1592804.0,1412752.0,180052.0,162053.0
222605,807.0,1.0,165533.0,30099.0,2089354.0,652451.0,2065731.0,652451.0,2025-07-01,July,7,27.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.511,HPL,Q0792274,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222605-11 KV RAMASAMY,2025,7,2741805.0,2718182.0,23623.0,195632.0
222604,649.0,1.0,228951.0,198156.0,2646892.0,735741.0,2647472.0,735741.0,2025-07-01,July,7,26.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.518,HPL,05021954,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222604-11 KV RAJAMANNAR,2025,7,3382633.0,3383213.0,-580.0,427107.0
222603,810.0,3.0,116764.0,125944.0,1569118.0,1832767.0,1447468.0,1832767.0,2025-07-01,July,7,25.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,1.748,HPL,05021953,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222603-11 KV BASHYAM ,2025,7,3401885.0,3280235.0,121650.0,242708.0
222602,115.0,4.0,46608.0,625196.0,628594.0,3983691.0,628594.0,3983691.0,2025-07-01,July,7,24.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2226.0,MAMBALAM 33 KV,2.776,HPL,05021952,400.0,100.0,400.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,222602-11 KV PANAGAL,2025,7,4612285.0,4612285.0,0.0,671804.0
222515,1439.0,0.0,156819.0,,1619211.0,,1622800.0,,2025-07-01,July,7,68.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR I,2225.0,WEST MAMBALAM 33 KV,1.9,L and T,19408920,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222515 11 KV  ARANGHANATHAN,2025,7,1619211.0,1622800.0,-3589.0,156819.0
222514,1703.0,0.0,313129.0,,2500976.0,,2499114.0,,2025-07-01,July,7,1.0,Chennai North,Chennai  Central,WEST MAMBALAM I,WEST MAMBALAM I,2225.0,WEST MAMBALAM 33 KV,4.731,L and T,19408748,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222514-11 KV   KALIKOIL,2025,7,2500976.0,2499114.0,1862.0,313129.0
222513,1349.0,0.0,173499.0,,1376019.0,,1345031.0,,2025-07-01,July,7,69.0,Chennai North,Chennai  Central,WEST MAMBALAM I,WEST MAMBALAM I,2225.0,WEST MAMBALAM 33 KV,6.989,L and T,19410000,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222513-11 KV    UMAPATHY,2025,7,1376019.0,1345031.0,30988.0,173499.0
222512,1532.0,0.0,307972.0,,2152128.0,,2133858.0,,2025-07-01,July,7,67.0,Chennai North,Chennai  Central,WEST MAMBALAM II,WEST MAMBALAM II,2225.0,WEST MAMBALAM 33 KV,3.369,L and T,19409849,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222512 11 KV  MANGADUU,2025,7,2152128.0,2133858.0,18270.0,307972.0
222509,520.0,0.0,5285.0,,60619.0,,40708.0,,2025-07-01,July,7,65.0,Chennai North,Chennai  Central,WEST MAMBALAM I,WEST MAMBALAM I,2225.0,WEST MAMBALAM 33 KV,2.288,L and T,19409850,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222509 11KV BRINDAVAN FDR,2025,7,60619.0,40708.0,19911.0,5285.0
222508,3371.0,1.0,266130.0,9044.0,1624548.0,140120.0,1618939.0,140120.0,2025-07-01,July,7,23.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2225.0,WEST MAMBALAM 33 KV,4.387,L and T,19409847,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222508-11 KV   REDDYKUPPAM (PS),2025,7,1764668.0,1759059.0,5609.0,275174.0
222507,2065.0,0.0,490551.0,,3636464.0,,3695004.0,,2025-07-01,July,7,63.0,Chennai North,Chennai  Central,WEST MAMBALAM II,WEST MAMBALAM II,2225.0,WEST MAMBALAM 33 KV,,L and T,19408747,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,22250711 KV ELLAIAMMAN FDR,2025,7,3636464.0,3695004.0,-58540.0,490551.0
222506,2769.0,0.0,450808.0,,3499693.0,,3511828.0,,2025-07-01,July,7,64.0,Chennai North,Chennai  Central,WEST MAMBALAM I,WEST MAMBALAM I,2225.0,WEST MAMBALAM 33 KV,3.17,L and T,19408749,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,22250611 KV JUBLIE RD FDR,2025,7,3499693.0,3511828.0,-12135.0,450808.0
222505,478.0,0.0,288450.0,,2643108.0,,2367911.0,,2025-07-01,July,7,61.0,Chennai North,Chennai  Central,T NAGAR SOUTH,T.NAGAR SOUTH,2225.0,WEST MAMBALAM 33 KV,0.936,L and T,19409999,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222505-11 KV ESWARAN KOIL   FDR,2025,7,2643108.0,2367911.0,275197.0,288450.0
222504,583.0,0.0,71911.0,,511664.0,,516595.0,,2025-07-01,July,7,66.0,Chennai North,Chennai  Central,USMAN ROAD,USMANROAD,2225.0,WEST MAMBALAM 33 KV,3.362,L and T,19409996,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222504 11 KV CMWSSB FDR,2025,7,511664.0,516595.0,-4931.0,71911.0
222503,650.0,2.0,608096.0,242312.0,7459141.0,1216676.0,7344364.0,1216676.0,2025-07-01,July,7,22.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2225.0,WEST MAMBALAM 33 KV,1.457,L and T,19409998,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222503-11 KV   MADLEY,2025,7,8675817.0,8561040.0,114777.0,850408.0
222502,894.0,1.0,61069.0,39639.0,707477.0,515880.0,679410.0,515880.0,2025-07-01,July,7,21.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2225.0,WEST MAMBALAM 33 KV,5.063,L and T,19409997,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222502-11 KV  LAKEVIEW ROAD,2025,7,1223357.0,1195290.0,28067.0,100708.0
222501,2233.0,0.0,769965.0,,5833009.0,,5774770.0,,2025-07-01,July,7,62.0,Chennai North,Chennai  Central,WEST MAMBALAM II,WEST MAMBALAM II,2225.0,WEST MAMBALAM 33 KV,1.823,L and T,19409848,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.034181,80.225898,00456H21,TNagar,222501-11 KV KESAVAPERUMAL,2025,7,5833009.0,5774770.0,58239.0,769965.0
222417,679.0,2.0,1102077.0,172745.0,13702221.0,1835519.0,13854373.0,1835519.0,2025-07-01,July,7,20.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2224.0,DMS 33 KV,3.044,L and T,19408986,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,Mylapore,222417-11KV G.N.CHETTY ROAD FEEDER,2025,7,15537740.0,15689892.0,-152152.0,1274822.0
222414,391.0,1.0,162976.0,82368.0,922228.0,1299517.0,915339.0,1299517.0,2025-07-01,July,7,17.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,3.818,SECURE,X0857431,400.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222414-11 KV ELDAMS ROAD,2025,7,2221745.0,2214856.0,6889.0,245344.0
222405,17.0,0.0,14228.0,,285570.0,,285570.0,,2025-07-01,July,7,172.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,,HPL,19410069,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222405-11 KV J J Road,2025,7,285570.0,285570.0,0.0,14228.0
222404,137.0,0.0,195495.0,,3368087.0,,1031393.0,,2025-07-01,July,7,168.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,,SECURE,Q0792342,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222404-11 KV  LOCAL,2025,7,3368087.0,1031393.0,2336694.0,195495.0
222403,1228.0,1.0,158043.0,108017.0,1250370.0,1424233.0,1181777.0,1424233.0,2025-07-01,July,7,15.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,2.953,L and T,19408690,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222403-11KV CENTURY PLAZA,2025,7,2674603.0,2606010.0,68593.0,266060.0
222402,311.0,4.0,50789.0,290791.0,487768.0,3515272.0,437828.0,3515272.0,2025-07-01,July,7,14.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2224.0,DMS 33 KV,2.374,HPL,05021899,200.0,200.0,100.0,Output Feeder,11 KV,Non AG,YES,13.0468589,80.2489312,00460C22,TNagar,222402-11 KV RAILWAY ,2025,7,4003040.0,3953100.0,49940.0,341580.0
222002,1.0,0.0,627.0,,7170.0,,,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,7170.0,0.0,7170.0,627.0
220618,42.0,0.0,2240.0,,43426.0,,43426.0,,2025-07-01,July,7,187.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR II,2206.0,NANDANAM 110 KV ,0.691,SECURE,XC451371,1.0,1400.0,100.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220618-11KV CMRL FEEDER,2025,7,43426.0,43426.0,0.0,2240.0
220616,1334.0,1.0,248068.0,202730.0,2997728.0,625785.0,3001028.0,625785.0,2025-07-01,July,7,13.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,4.472,L and T,19409645,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220616-11 KV SIVAJI,2025,7,3623513.0,3626813.0,-3300.0,450798.0
220612,121.0,0.0,58413.0,,1012640.0,,1013809.0,,2025-07-01,July,7,167.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.37,GENUS,19409326,600.0,600.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220612-11 KV GUNA COMPLEX,2025,7,1012640.0,1013809.0,-1169.0,58413.0
220611,3071.0,0.0,616786.0,,4414923.0,,4274357.0,,2025-07-01,July,7,70.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR CENTRAL,2206.0,NANDANAM 110 KV ,2.379,L and T,19409327,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220611-11 KV SOUTH BOAG ROAD,2025,7,4414923.0,4274357.0,140566.0,616786.0
220610,955.0,1.0,233193.0,78378.0,1480007.0,1452503.0,1454354.0,1452503.0,2025-07-01,July,7,12.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.21,L and T,19409643,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220610-11 KV S.I.E.T,2025,7,2932510.0,2906857.0,25653.0,311571.0
220605,29.0,1.0,6541.0,689580.0,70476.0,3297690.0,76001.0,3297690.0,2025-07-01,July,7,10.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,3.161,L and T,19409642,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220605-11 KV POULTRY,2025,7,3368166.0,3373691.0,-5525.0,696121.0
220604,47.0,0.0,14426.0,,271736.0,,271736.0,,2025-07-01,July,7,157.0,Chennai North,Chennai  Central,SAIDAPET,CIT NAGAR II,2206.0,NANDANAM 110 KV ,3.599,L and T,19409329,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220604-11 KV K.B DASAN ,2025,7,271736.0,271736.0,0.0,14426.0
220603,1078.0,1.0,635016.0,183225.0,6320876.0,691373.0,6256353.0,691373.0,2025-07-01,July,7,9.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,2.672,L and T,19409330,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220603-11 KV  VENKATANARAYANA ROAD ,2025,7,7012249.0,6947726.0,64523.0,818241.0
220602,885.0,3.0,56747.0,412591.0,940256.0,2104575.0,947157.0,2104575.0,2025-07-01,July,7,8.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,1.7,L and T,19409328,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220602-11 KV S.M NAGAR,2025,7,3044831.0,3051732.0,-6901.0,469338.0
220601,1012.0,1.0,413316.0,48802.0,4390523.0,696123.0,4320530.0,696123.0,2025-07-01,July,7,7.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2206.0,NANDANAM 110 KV ,,L and T,19409641,400.0,400.0,1.0,Output Feeder,11 KV,Non AG,YES,13.03238,80.24153,00450H21,TNagar,220601-11 KV TELEPHONE EXCHANGE ,2025,7,5086646.0,5016653.0,69993.0,462118.0
220512,408.0,0.0,559477.0,,6160726.0,,6115860.0,,2025-07-01,July,7,170.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,1.321,HPL,05022119,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220512-11 KV GIRI  ROAD,2025,7,6160726.0,6115860.0,44866.0,559477.0
220511,340.0,0.0,4568.0,,92400.0,,92400.0,,2025-07-01,July,7,165.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,3.014,HPL,05022116,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220511-11 KV  ABUTSBURRY ,2025,7,92400.0,92400.0,0.0,4568.0
220510,507.0,1.0,20190.0,27530.0,78850.0,470604.0,77526.0,470604.0,2025-07-01,July,7,6.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,1.754,HPL,05022118,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220510-11KV KAMARAJ MEMORIAL,2025,7,549454.0,548130.0,1324.0,47720.0
220509,2179.0,0.0,325605.0,,3800177.0,,3113664.0,,2025-07-01,July,7,164.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,3.735,HPL,05021690,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220509-11 KV  SIVASAILAM,2025,7,3800177.0,3113664.0,686513.0,325605.0
220508,941.0,1.0,724520.0,60324.0,8458815.0,314931.0,8479049.0,314931.0,2025-07-01,July,7,5.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,3.15,HPL,05074272,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220508- 11 KV  GOKULAM COLONY,2025,7,8773746.0,8793980.0,-20234.0,784844.0
220507,491.0,0.0,222812.0,,2366091.0,,2376349.0,,2025-07-01,July,7,166.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,2.884,HPL,05022111,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220507-11 KV  THRUMALAIPILLAIROAD,2025,7,2366091.0,2376349.0,-10258.0,222812.0
220506,461.0,1.0,307691.0,25430.0,3868344.0,517328.0,3879787.0,517328.0,2025-07-01,July,7,4.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,1.435,HPL,05022117,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220506-11 KV  CATHEDERAL GARDEN,2025,7,4385672.0,4397115.0,-11443.0,333121.0
220505,490.0,1.0,36984.0,64280.0,537061.0,410979.0,537061.0,410979.0,2025-07-01,July,7,3.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR EAST,2205.0,VALUVAR KOTTAM 110 KV,2.321,HPL,05022120,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220505-11 KV  G.N.CHETTY ROAD,2025,7,948040.0,948040.0,0.0,101264.0
220504,1896.0,1.0,668913.0,243245.0,7767744.0,1023000.0,7420127.0,1023000.0,2025-07-01,July,7,2.0,Chennai North,Chennai  Central,NUNGAMBAKKAM,NUNGAMBAKKAM,2205.0,VALUVAR KOTTAM 110 KV,3.48,HPL,05022115,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,Mylapore,220504-11 KV NUNGAMBAKKAM,2025,7,8790744.0,8443127.0,347617.0,912158.0
220502,89.0,0.0,7523.0,,124599.0,,124599.0,,2025-07-01,July,7,169.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR NORTH,2205.0,VALUVAR KOTTAM 110 KV,,HPL,05022114,200.0,200.0,1.0,Output Feeder,11 KV,Non AG,YES,13.0525674,80.2426366,00455H21,TNagar,220502-11 KV  VALLUVAR KOTTAM,2025,7,124599.0,124599.0,0.0,7523.0
225603,2434.0,0.0,1551763.0,,12600574.0,,12266950.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,12600574.0,12266950.0,333624.0,1551763.0
225803,1747.0,0.0,1096233.0,,9438523.0,,9375220.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,9438523.0,9375220.0,63303.0,1096233.0
225802,2000.0,0.0,102466.0,,929447.0,,917977.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,929447.0,917977.0,11470.0,102466.0
225805,1373.0,0.0,471694.0,,3823071.0,,3805897.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,3823071.0,3805897.0,17174.0,471694.0
225602,925.0,0.0,494614.0,,3434519.0,,3147699.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,3434519.0,3147699.0,286820.0,494614.0
222619,37.0,0.0,59639.0,,820920.0,,820920.0,,2025-07-01,July,7,180.0,Chennai North,Chennai  Central,THYAGARAJ NAGAR,T.NAGAR CENTRAL,2226.0,MAMBALAM 33 KV,1.671,HPL,05021957,200.0,100.0,200.0,Output Feeder,11 KV,Non AG,YES,13.0934,80.2394,00454H21,TNagar,11KV MHU,2025,7,820920.0,820920.0,0.0,59639.0
225601,1886.0,0.0,1154652.0,,11091348.0,,11071466.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,11091348.0,11071466.0,19882.0,1154652.0
225605,2735.0,0.0,689414.0,,5209490.0,,5081688.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,5209490.0,5081688.0,127802.0,689414.0
225801,3236.0,0.0,1314329.0,,10627215.0,,10554728.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,10627215.0,10554728.0,72487.0,1314329.0
225804,979.0,0.0,536004.0,,4357428.0,,4084102.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,4357428.0,4084102.0,273326.0,536004.0
223713,22.0,0.0,4819.0,,30896.0,,31205.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,30896.0,31205.0,-309.0,4819.0
225806,972.0,0.0,403800.0,,3016824.0,,3029208.0,,2025-07-01,July,7,,,,,,,,,,,,,,,,,,,,,,,2025,7,3016824.0,3029208.0,-12384.0,403800.0
926508,557.0,0.0,443984.0,,3913134.0,,3912502.0,,2025-08-01,August,8,,,,,,,,,,,,,,,,,,,,,,,2025,8,3913134.0,3912502.0,632.0,443984.0
926507,964.0,0.0,14596.0,,200363.0,,202681.0,,2025-08-01,August,8,,,,,,,,,,,,,,,,,,,,,,,2025,8,200363.0,202681.0,-2318.0,14596.0
920727,2785.0,0.0,650078.0,,5682380.0,,5707628.0,,2025-08-01,August,8,238.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,4.651,L and T,19407228,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920727-RANGARAJAPURAM,2025,8,5682380.0,5707628.0,-25248.0,650078.0
920710,26.0,0.0,35096.0,,475548.0,,475781.0,,2025-08-01,August,8,203.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,3.968,L and T,19407592,300.0,300.0,1.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920710-GANGA,2025,8,475548.0,475781.0,-233.0,35096.0
920705,461.0,0.0,425756.0,,4867577.0,,4863675.0,,2025-08-01,August,8,241.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,2.851,L and T,19407257,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920705-NUNGAMBAKKAM,2025,8,4867577.0,4863675.0,3902.0,425756.0
920704,1184.0,0.0,899398.0,,8637404.0,,8615955.0,,2025-08-01,August,8,240.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,3.739,L and T,19407230,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.052806,80.220329,,KK Nagar,920704-0.25 MAMBALAM,2025,8,8637404.0,8615955.0,21449.0,899398.0
920701,1157.0,0.0,589564.0,,6580161.0,,6597660.0,,2025-08-01,August,8,239.0,Chennai South,South I Chennai,Kodambakkam,Rangarajapuram,9207.0,KODAMBAKKAM 110 KV ,4.09,L and T,19407226,300.0,300.0,100.0,Output Feeder,11 KV,Non AG,YES,13.05317126,80.2276499,,KK Nagar,920701-0.1 MAMBALAM,2025,8,6580161.0,6597660.0,-17499.0,589564.0
225607,771.0,0.0,36369.0,,572003.0,,572003.0,,2025-08-01,August,8,,,,,,,,,,,,,,,,,,,,,,,2025,8,572003.0,572003.0,0.0,36369.0
225606,2993.0,0.0,1228170.0,,7768875.0,,7621844.0,,2025-08-01,August,8,,,,,,,,,,,,,,,,,,,,,,,2025,8,7768875.0,7621844.0,147031.0,1228170.0
